latitude,longitude,pm10,pm25,temperature,humidity,pressure,rssi,timestamp,category
55.670811,12.505968,27.6,6.5,9.02,63.87,101260.55,31,30-01-18 23:46,baba
55.670803,12.505922,25.4,6.1,9.02,63.87,101263.67,31,30-01-18 23:46,baba
55.670818,12.506018,23.4,5.2,9.01,63.88,101272.12,31,30-01-18 23:45,baba
55.670818,12.506004,23.6,5.5,9.01,63.88,101262.8,31,30-01-18 23:45,baba
55.670818,12.505947,21.6,5.4,9.02,63.87,101258.8,31,30-01-18 23:45,baba
55.670818,12.505952,23.2,5.9,9.01,63.86,101265.45,31,30-01-18 23:45,baba
55.670815,12.505986,27.2,6.1,9.01,63.86,101270.33,31,30-01-18 23:45,baba
55.670811,12.505971,28.2,5.5,9,63.88,101269.92,31,30-01-18 23:44,baba
55.670803,12.505986,25.9,5.4,9,63.9,101269.92,31,30-01-18 23:44,baba
55.670803,12.505902,23.2,5.7,8.99,63.9,101264.68,31,30-01-18 23:44,baba
55.670803,12.505912,20.2,5.7,8.98,63.93,101270.48,31,30-01-18 23:44,baba
55.670803,12.505974,21.8,5.4,8.98,63.94,101280.23,31,30-01-18 23:43,baba
55.670799,12.505899,23.4,5.5,8.98,63.92,101268.72,31,30-01-18 23:43,baba
55.670795,12.505857,22.1,5.4,8.98,63.91,101274.03,31,30-01-18 23:43,baba
55.670784,12.505816,23.6,5.4,8.97,63.93,101280.69,31,30-01-18 23:43,baba
55.670792,12.505672,26.5,5.8,8.97,63.92,101274.52,31,30-01-18 23:42,baba
55.670784,12.505582,23.1,5.3,8.96,63.93,101274.09,31,30-01-18 23:42,baba
55.670799,12.505612,25.8,5.5,8.96,63.93,101278.06,31,30-01-18 23:42,baba
55.670818,12.505877,23.3,5.5,8.96,63.94,101276.77,31,30-01-18 23:42,baba
55.670811,12.505849,23.4,5.4,8.95,63.94,101276.34,31,30-01-18 23:41,baba
55.670811,12.506014,26.5,5.5,8.95,63.94,101273.25,31,30-01-18 23:41,baba
55.670815,12.506013,22.7,5.6,8.94,63.95,101274.61,31,30-01-18 23:41,baba
55.670811,12.506026,23.3,5.6,8.95,63.95,101282.54,31,30-01-18 23:41,baba
55.670803,12.506057,26.9,5.7,8.95,63.95,101277.69,31,30-01-18 23:40,baba
55.670811,12.506052,29.5,5.9,8.96,63.93,101293.13,31,30-01-18 23:40,baba
55.670815,12.506063,23.9,5.5,8.96,63.93,101291.33,31,30-01-18 23:40,baba
55.670803,12.506044,19.7,5.1,8.98,63.9,101293.03,31,30-01-18 23:40,baba
55.670822,12.506014,21.5,5.5,8.99,63.86,101288.98,31,30-01-18 23:39,baba
55.670845,12.506013,28.6,6,8.99,63.83,101283.22,31,30-01-18 23:39,baba
55.670845,12.505921,28.8,5.7,8.99,63.84,101288.56,31,30-01-18 23:39,baba
55.670849,12.505873,24,5.2,8.99,63.83,101284.58,31,30-01-18 23:39,baba
55.670845,12.505855,26.3,5.5,8.99,63.83,101288.09,31,30-01-18 23:38,baba
55.670822,12.505977,27.8,5.7,8.99,63.82,101285.88,31,30-01-18 23:38,baba
55.670837,12.505996,25.8,5.8,8.99,63.82,101289.42,31,30-01-18 23:38,baba
55.670853,12.505955,24.2,5.9,8.98,63.82,101285.47,31,30-01-18 23:38,baba
55.670856,12.505986,27.6,5.6,8.99,63.81,101292.97,31,30-01-18 23:38,baba
55.670864,12.506004,29.6,5.9,8.98,63.8,101295.25,31,30-01-18 23:37,baba
55.670845,12.505944,27.8,5.7,8.97,63.81,101287.33,31,30-01-18 23:37,baba
55.670834,12.505914,26.2,5.8,8.96,63.82,101286.92,31,30-01-18 23:37,baba
55.670849,12.506026,24,6,8.96,63.84,101284.73,31,30-01-18 23:37,baba
55.670849,12.506,27.8,6.1,8.96,63.82,101290.03,31,30-01-18 23:36,baba
55.670845,12.506,29.7,5.7,8.95,63.81,101284.33,31,30-01-18 23:36,baba
55.670834,12.505977,27.8,5.5,8.94,63.81,101285.22,31,30-01-18 23:36,baba
55.670837,12.506024,26.2,5.6,8.94,63.82,101289.2,31,30-01-18 23:36,baba
55.670845,12.506014,26.8,5.7,8.94,63.84,101287.44,31,30-01-18 23:35,baba
55.670845,12.506001,24.8,5.8,8.95,63.81,101297.56,31,30-01-18 23:35,baba
55.670845,12.50603,24.3,5.6,8.96,63.79,101290.47,31,30-01-18 23:35,baba
55.670837,12.506017,26.6,5.9,8.96,63.78,101286.03,31,30-01-18 23:35,baba
55.670834,12.50594,23.9,5.6,8.97,63.73,101293.06,31,30-01-18 23:34,baba
55.670845,12.505897,25.8,5.4,8.99,63.69,101295.63,31,30-01-18 23:34,baba
55.670856,12.505873,30.9,6,9,63.68,101294.27,31,30-01-18 23:34,baba
55.670864,12.505855,33.1,6.5,9,63.66,101291.61,31,30-01-18 23:34,baba
55.670879,12.505842,28,5.8,9.01,63.62,101292.02,31,30-01-18 23:33,baba
55.670891,12.505977,22.2,5.3,9.02,63.6,101304.36,31,30-01-18 23:33,baba
55.670902,12.506007,21.7,5.3,9.01,63.59,101299.08,31,30-01-18 23:33,baba
55.670891,12.506052,20.7,5.4,9.01,63.55,101293.31,31,30-01-18 23:33,baba
55.670879,12.505955,22,5.6,9.02,63.58,101302.14,31,30-01-18 23:32,baba
55.670868,12.505813,23.9,5.8,9.02,63.56,101288.44,31,30-01-18 23:32,baba
55.670887,12.50583,24.5,5.9,9.01,63.58,101299.95,31,30-01-18 23:32,baba
55.670868,12.505822,26.1,5.9,9.02,63.58,101292.85,31,30-01-18 23:32,baba
55.670849,12.505847,24.3,5.6,9.02,63.58,101295.05,31,30-01-18 23:31,baba
55.670845,12.505897,20.7,5.6,9.03,63.53,101293.66,31,30-01-18 23:31,baba
55.670822,12.505881,23,5.6,9.03,63.58,101294.98,31,30-01-18 23:31,baba
55.670799,12.505702,26.5,5.7,9.04,63.52,101285.2,31,30-01-18 23:31,baba
55.670811,12.505554,29.1,6.1,9.04,63.54,101299.8,31,30-01-18 23:31,baba
55.670792,12.505443,27.5,6.4,9.05,63.48,101302.85,31,30-01-18 23:30,baba
55.670799,12.505539,24.6,5.9,9.06,63.48,101301.5,31,30-01-18 23:30,baba
55.670799,12.50546,23.7,5.5,9.06,63.47,101306.8,31,30-01-18 23:30,baba
55.670799,12.505424,26.8,5.7,9.05,63.48,101299.77,31,30-01-18 23:30,baba
55.670799,12.505454,25.5,5.5,9.04,63.51,101304.67,31,30-01-18 23:29,baba
55.670799,12.505476,20.7,5.6,9.04,63.51,101298.47,31,30-01-18 23:29,baba
55.670795,12.505491,24.4,6,9.03,63.52,101295.41,31,30-01-18 23:29,baba
55.670837,12.505716,26.2,5.8,9.04,63.52,101301.16,31,30-01-18 23:29,baba
55.670887,12.506079,25.6,5.8,9.03,63.53,101293.66,31,30-01-18 23:28,baba
55.670845,12.505957,23.4,5.8,9.04,63.52,101294.95,31,30-01-18 23:28,baba
55.670849,12.505931,25.2,6.5,9.03,63.53,101302.94,31,30-01-18 23:28,baba
55.670868,12.505963,25.3,6.4,9.02,63.55,101303.9,31,30-01-18 23:28,baba
55.670845,12.505902,21.5,5.7,9.01,63.56,101298.19,31,30-01-18 23:27,baba
55.670845,12.505822,21.9,5.7,9.01,63.58,101305.72,31,30-01-18 23:27,baba
55.670883,12.505816,20.6,5.4,9,63.58,101299.11,31,30-01-18 23:27,baba
55.670906,12.506066,22.2,5.1,9,63.6,101300.88,31,30-01-18 23:27,baba
55.670914,12.506086,25.1,5.3,9,63.61,101302.23,31,30-01-18 23:26,baba
55.670952,12.50614,21.9,5.2,8.99,63.6,101305.34,31,30-01-18 23:26,baba
55.670914,12.506174,26.4,5.8,8.99,63.59,101308.89,31,30-01-18 23:26,baba
55.670849,12.506112,28.6,6,8.98,63.62,101312.94,31,30-01-18 23:26,baba
55.670868,12.506096,23.1,5.6,8.98,63.61,101308.52,31,30-01-18 23:25,baba
55.670891,12.506042,24.8,5.7,8.97,63.63,101312.96,31,30-01-18 23:25,baba
55.670879,12.506052,26.7,5.9,8.98,63.63,101301.39,31,30-01-18 23:25,baba
55.670864,12.506083,30.5,6.2,8.98,63.63,101306.3,31,30-01-18 23:25,baba
55.670864,12.506032,29.7,6.2,8.98,63.62,101305.38,31,30-01-18 23:25,baba
55.670853,12.506014,28.5,6.2,8.98,63.63,101294.36,31,30-01-18 23:24,baba
55.670856,12.506026,29.7,6.3,8.97,63.63,101308.98,31,30-01-18 23:24,baba
55.670879,12.506031,26.2,6,8.97,63.68,101307.69,31,30-01-18 23:24,baba
55.670879,12.50603,24.6,5.6,8.96,63.68,101305.92,31,30-01-18 23:24,baba
55.670872,12.50599,29.8,5.9,8.97,63.67,101305.92,31,30-01-18 23:23,baba
55.670868,12.505977,34,6.1,8.97,63.66,101308.98,31,30-01-18 23:23,baba
55.670864,12.505966,28.7,5.8,8.97,63.67,101309.41,31,30-01-18 23:23,baba
55.670799,12.50573,21.4,5.5,8.98,63.63,101314.26,31,30-01-18 23:23,baba
55.670799,12.505674,24.2,5.8,8.98,63.63,101304.11,31,30-01-18 23:22,baba
55.670849,12.505864,28.6,5.9,8.97,63.66,101302.38,31,30-01-18 23:22,baba
55.670879,12.506001,27.1,6.3,8.96,63.67,101305.49,31,30-01-18 23:22,baba
55.670879,12.505996,23.8,6.4,8.95,63.67,101310.83,31,30-01-18 23:22,baba
55.670872,12.505969,25.9,6.4,8.95,63.69,101306.41,31,30-01-18 23:21,baba
55.670864,12.505918,27.4,6.3,8.96,63.67,101305.95,31,30-01-18 23:21,baba
55.670864,12.505897,29.4,6.2,8.95,63.67,101303.77,31,30-01-18 23:21,baba
55.670868,12.505913,28.3,6.1,8.96,63.68,101297.1,31,30-01-18 23:21,baba
55.670868,12.505913,23.1,5.7,8.96,63.67,101299.75,31,30-01-18 23:20,baba
55.670868,12.505922,24.8,5.8,8.95,63.67,101301.55,31,30-01-18 23:20,baba
55.670864,12.505935,27.9,6.3,8.95,63.71,101305.98,31,30-01-18 23:20,baba
55.670845,12.505986,30.6,6.5,8.94,63.73,101303.36,31,30-01-18 23:20,baba
55.670837,12.505939,28.7,6.4,8.93,63.74,101303.42,31,30-01-18 23:19,baba
55.670845,12.505939,24.9,6.3,8.93,63.74,101299.91,31,30-01-18 23:19,baba
55.670837,12.505947,25.9,6,8.93,63.76,101299.47,31,30-01-18 23:19,baba
55.670849,12.505968,28.9,5.9,8.91,63.79,101299.53,31,30-01-18 23:19,baba
55.670864,12.505996,24.4,5.8,8.89,63.82,101292.95,31,30-01-18 23:18,baba
55.670864,12.505939,27.1,5.8,8.89,63.84,101307.11,31,30-01-18 23:18,baba
55.670868,12.505925,29.3,6.1,8.89,63.85,101298.32,31,30-01-18 23:18,baba
55.670864,12.505947,26.6,6.3,8.88,63.87,101301,31,30-01-18 23:18,baba
55.670868,12.505918,25.2,6.2,8.87,63.88,101303.25,31,30-01-18 23:18,baba
55.670853,12.505877,25.6,6.1,8.85,63.9,101298.9,31,30-01-18 23:17,baba
55.670853,12.505873,26.6,6.3,8.84,63.91,101297.2,31,30-01-18 23:17,baba
55.670845,12.505849,22.3,6.3,8.83,63.93,101290.17,31,30-01-18 23:17,baba
55.670845,12.505831,25.2,6.2,8.83,63.95,101287.08,31,30-01-18 23:17,baba
55.670864,12.505827,27.7,6,8.82,63.96,101298.62,31,30-01-18 23:16,baba
55.670902,12.50594,25.1,5.9,8.81,63.98,101300.86,31,30-01-18 23:16,baba
55.670918,12.505926,26.5,6.2,8.81,64,101298.21,31,30-01-18 23:16,baba
55.670891,12.505897,27,6,8.81,64,101288.93,31,30-01-18 23:16,baba
55.670887,12.505879,23.8,5.8,8.81,64.02,101295.99,31,30-01-18 23:15,baba
55.670902,12.505872,22.7,6.1,8.8,64,101296.02,31,30-01-18 23:15,baba
55.670925,12.505931,25,6,8.8,64.03,101293.83,31,30-01-18 23:15,baba
55.670921,12.505914,24.3,5.6,8.8,64.04,101297.8,31,30-01-18 23:15,baba
55.670918,12.505887,23.4,5.6,8.81,64.04,101295.13,31,30-01-18 23:14,baba
55.670925,12.505904,24.9,5.9,8.81,63.99,101291.14,31,30-01-18 23:14,baba
55.670921,12.505895,26.7,6,8.8,64.03,101298.67,31,30-01-18 23:14,baba
55.670921,12.505881,29.7,6.6,8.78,64.07,101304.53,31,30-01-18 23:14,baba
55.670921,12.505872,31.7,7,8.78,64.1,101304.53,31,30-01-18 23:13,baba
55.670918,12.505885,28.7,6.6,8.78,64.11,101305.42,31,30-01-18 23:13,baba
55.670933,12.505891,28.2,6.4,8.77,64.13,101302.37,31,30-01-18 23:13,baba
55.670933,12.505886,27.9,5.9,8.77,64.14,101299.28,31,30-01-18 23:13,baba
55.670933,12.505892,27,6.1,8.76,64.16,101300.2,31,30-01-18 23:12,baba
55.67094,12.505907,29.7,6.6,8.75,64.17,101303.38,31,30-01-18 23:12,baba
55.670933,12.505895,27.6,6,8.74,64.18,101298.97,31,30-01-18 23:12,baba
55.670933,12.505833,21.9,5.7,8.75,64.18,101302.05,31,30-01-18 23:12,baba
55.670925,12.505776,25.7,6.1,8.73,64.2,101300.35,31,30-01-18 23:11,baba
55.670952,12.50577,29.1,6.5,8.73,64.2,101301.67,31,30-01-18 23:11,baba
55.67094,12.505872,30.2,6.4,8.71,64.24,101296,31,30-01-18 23:11,baba
55.670933,12.505886,28.9,6.2,8.69,64.27,101294.33,31,30-01-18 23:11,baba
55.670925,12.505892,27,6,8.68,64.29,101302.31,31,30-01-18 23:11,baba
55.670925,12.505902,24.9,6.3,8.68,64.3,101301.88,31,30-01-18 23:10,baba
55.670933,12.505904,26.8,6.4,8.67,64.31,101301.91,31,30-01-18 23:10,baba
55.670933,12.505814,26.2,6.4,8.67,64.33,101299.28,31,30-01-18 23:10,baba
55.670925,12.505754,28.5,6.2,8.66,64.32,101300.17,31,30-01-18 23:10,baba
55.670944,12.505692,28.4,6.3,8.66,64.34,101301.56,31,30-01-18 23:09,baba
55.670967,12.50562,30.3,7.2,8.65,64.33,101306.44,31,30-01-18 23:09,baba
55.670967,12.505625,28,6.6,8.65,64.34,101301.59,31,30-01-18 23:09,baba
55.670967,12.505637,25.3,5.9,8.65,64.34,101297.16,31,30-01-18 23:09,baba
55.670967,12.505529,26.2,6,8.65,64.34,101298.48,31,30-01-18 23:08,baba
55.670956,12.505543,25.1,6.2,8.64,64.37,101300.75,31,30-01-18 23:08,baba
55.670956,12.505548,25.9,6.3,8.62,64.39,101310.98,31,30-01-18 23:08,baba
55.670956,12.505556,31.4,6,8.62,64.43,101301.27,31,30-01-18 23:08,baba
55.67094,12.505644,30.9,6.3,8.6,64.47,101303.58,31,30-01-18 23:07,baba
55.670914,12.505895,28.5,6.7,8.59,64.49,101301.39,31,30-01-18 23:07,baba
55.670914,12.506014,27.5,6.3,8.58,64.51,101304.09,31,30-01-18 23:07,baba
55.670906,12.506012,25.9,5.9,8.57,64.53,101305.45,31,30-01-18 23:07,baba
55.670902,12.506007,28.6,6,8.56,64.53,101309.05,31,30-01-18 23:06,baba
55.670891,12.506022,28.1,6.2,8.55,64.56,101305.11,31,30-01-18 23:06,baba
55.670856,12.506057,27.7,6.7,8.54,64.59,101298.07,31,30-01-18 23:06,baba
55.670898,12.506052,26.2,6.6,8.53,64.6,101301.64,31,30-01-18 23:06,baba
55.670914,12.50575,29.1,6.9,8.53,64.62,101306.98,31,30-01-18 23:05,baba
55.670498,12.504774,29.6,6.7,8.52,64.62,101299.52,31,30-01-18 23:05,baba
55.670288,12.504452,25.5,5.6,8.51,64.63,101306.63,31,30-01-18 23:05,baba
55.670181,12.504299,27,6.2,8.5,64.64,101306.23,31,30-01-18 23:05,baba
55.670181,12.504482,26.9,6.5,8.49,64.66,101309.8,31,30-01-18 23:04,baba
55.670189,12.504587,24.9,5.9,8.49,64.64,101311.98,31,30-01-18 23:04,baba
55.670303,12.504714,25.8,6.1,8.49,64.64,101319.97,31,30-01-18 23:04,baba
55.670315,12.50473,24.2,6.2,8.47,64.66,101307.23,31,30-01-18 23:04,baba
55.670437,12.504837,24.7,5.8,8.46,64.69,101315.24,31,30-01-18 23:04,baba
55.670483,12.504863,29.7,5.9,8.45,64.7,101309.08,31,30-01-18 23:03,baba
55.670624,12.504988,27.5,6.4,8.44,64.72,101319.27,31,30-01-18 23:03,baba
55.67057,12.504923,23,6.8,8.43,64.74,101311.84,31,30-01-18 23:03,baba
55.670437,12.504892,26,6.5,8.43,64.72,101319.3,31,30-01-18 23:02,baba
55.670383,12.504885,24.1,6.1,8.43,64.72,101306.94,31,30-01-18 23:02,baba
55.670532,12.504964,22.8,6.5,8.43,64.72,101318.03,31,30-01-18 23:02,baba
55.670658,12.505146,27.9,6.9,8.43,64.67,101319.8,31,30-01-18 23:02,baba
55.670612,12.505106,29.3,6.5,8.43,64.67,101308.7,31,30-01-18 23:02,baba
55.670605,12.505159,26.1,6,8.44,64.63,101315.76,31,30-01-18 23:01,baba
55.670578,12.505251,26.7,6.3,8.44,64.6,101316.19,31,30-01-18 23:01,baba
55.670578,12.505241,24.5,6.3,8.44,64.61,101320.17,31,30-01-18 23:01,baba
55.670525,12.50499,22.2,5.8,8.43,64.67,101328.58,31,30-01-18 23:01,baba
55.670532,12.505078,25.8,5.8,8.43,64.62,101320.63,31,30-01-18 23:00,baba
55.670578,12.504841,31.8,6.7,8.42,64.63,101324.23,31,30-01-18 23:00,baba
55.670479,12.504766,29.2,6.7,8.42,64.62,101313.2,31,30-01-18 23:00,baba
55.670486,12.504852,23.7,6.1,8.42,64.63,101319.39,31,30-01-18 23:00,baba
55.670269,12.504802,24.8,6,8.42,64.63,101318.95,31,30-01-18 22:59,baba
55.670307,12.504805,24.9,6.4,8.41,64.64,101315.44,31,30-01-18 22:59,baba
55.670513,12.505042,25.1,6.5,8.41,64.64,101315.44,31,30-01-18 22:59,baba
55.670784,12.50542,28.5,6.3,8.41,64.64,101316.33,31,30-01-18 22:59,baba
55.670776,12.505375,30.8,6.2,8.41,64.64,101312.36,31,30-01-18 22:58,baba
55.670612,12.50521,25.8,5.7,8.41,64.63,101329.13,31,30-01-18 22:58,baba
55.670612,12.505167,25.2,5.7,8.41,64.64,101322.53,31,30-01-18 22:58,baba
55.670628,12.505222,28.7,6,8.4,64.66,101318.58,31,30-01-18 22:58,baba
55.670731,12.505217,28.2,6.4,8.4,64.64,101312.38,31,30-01-18 22:57,baba
55.67057,12.505151,26.4,6,8.39,64.64,101315.52,31,30-01-18 22:57,baba
55.670483,12.505012,25.5,5.7,8.39,64.62,101319.99,31,30-01-18 22:57,baba
55.670757,12.505102,24.5,5.9,8.38,64.63,101322.2,31,30-01-18 22:57,baba
55.670864,12.505192,28.5,6.6,8.37,64.64,101328.43,31,30-01-18 22:56,baba
55.670784,12.505057,27.5,6.7,8.38,64.63,101316.04,31,30-01-18 22:56,baba
55.670952,12.505067,26.9,6.4,8.38,64.63,101318.23,31,30-01-18 22:56,baba
55.671219,12.505105,30.1,6.6,8.38,64.64,101312.5,31,30-01-18 22:56,baba
55.671116,12.505128,30.6,6.4,8.37,64.62,101315.61,31,30-01-18 22:56,baba
55.671043,12.505239,27.7,6.5,8.38,64.58,101314.72,31,30-01-18 22:55,baba
55.671009,12.505275,29,6.8,8.39,64.55,101317.73,31,30-01-18 22:55,baba
55.671146,12.505346,32.5,6.5,8.39,64.54,101324.37,31,30-01-18 22:55,baba
55.671143,12.505393,30.8,6.5,8.41,64.49,101316.77,31,30-01-18 22:55,baba
55.670986,12.505442,24.7,5.8,8.41,64.45,101314.11,31,30-01-18 22:54,baba
55.671028,12.50548,27.3,5.9,8.41,64.43,101322.06,31,30-01-18 22:54,baba
55.671047,12.505403,26.4,6.2,8.4,64.46,101330.05,31,30-01-18 22:54,baba
55.670898,12.505129,23.9,6,8.41,64.46,101315.01,31,30-01-18 22:54,baba
55.670746,12.505127,24.4,6.2,8.41,64.45,101317.23,31,30-01-18 22:53,baba
55.670815,12.505181,25.7,6.3,8.4,64.46,101321.23,31,30-01-18 22:53,baba
55.670879,12.505194,30.3,6.6,8.4,64.43,101322.09,31,30-01-18 22:53,baba
55.670864,12.505242,36,6.7,8.41,64.38,101313.69,31,30-01-18 22:53,baba
55.670624,12.50504,35.1,6.2,8.42,64.35,101316.73,31,30-01-18 22:52,baba
55.670532,12.504964,33,6.1,8.41,64.35,101322.95,31,30-01-18 22:52,baba
55.670578,12.505115,31.5,6.7,8.4,64.38,101323.88,31,30-01-18 22:52,baba
55.670712,12.505201,33.3,6.6,8.4,64.39,101316.8,31,30-01-18 22:52,baba
55.67075,12.5052,30.2,5.9,8.41,64.34,101326.05,31,30-01-18 22:51,baba
55.670742,12.505267,23.2,5.7,8.41,64.31,101315.88,31,30-01-18 22:51,baba
55.670933,12.505212,24.8,5.7,8.42,64.27,101308.33,31,30-01-18 22:51,baba
55.670864,12.505062,29.9,5.8,8.43,64.25,101310.09,31,30-01-18 22:51,baba
55.670555,12.504766,27.8,5.8,8.43,64.25,101316.71,31,30-01-18 22:50,baba
55.670578,12.504767,25.2,5.9,8.41,64.26,101322.53,31,30-01-18 22:50,baba
55.670673,12.504763,27.6,6.2,8.41,64.26,101312.36,31,30-01-18 22:50,baba
55.670654,12.504978,30,6.3,8.4,64.27,101317.69,31,30-01-18 22:50,baba
55.670593,12.505147,30,6.3,8.4,64.25,101309.3,31,30-01-18 22:49,baba
55.67067,12.505051,27.5,6.4,8.4,64.26,101311.06,31,30-01-18 22:49,baba
55.670776,12.505032,29.7,6.5,8.4,64.25,101312.81,31,30-01-18 22:49,baba
55.670589,12.504957,29.4,6.3,8.41,64.23,101308.38,31,30-01-18 22:49,baba
55.670601,12.504862,27.6,6.1,8.41,64.22,101314.11,31,30-01-18 22:48,baba
55.670757,12.504795,28.1,6.3,8.42,64.19,101307.89,31,30-01-18 22:48,baba
55.670673,12.504749,30.2,6.3,8.41,64.18,101315.88,31,30-01-18 22:48,baba
55.670639,12.50495,30.3,6.5,8.42,64.18,101299.51,31,30-01-18 22:48,baba
55.670673,12.505141,30.1,6.6,8.42,64.18,101316.3,31,30-01-18 22:48,baba
55.67083,12.505241,32.1,6.3,8.41,64.19,101310.57,31,30-01-18 22:47,baba
55.670692,12.505532,31,6.2,8.41,64.19,101306.59,31,30-01-18 22:47,baba
55.670589,12.505472,27.9,6,8.43,64.1,101308.27,31,30-01-18 22:47,baba
55.670437,12.504974,28.1,6,8.44,64.08,101310.45,31,30-01-18 22:47,baba
55.670643,12.504896,31.7,6.2,8.43,64.08,101305.22,31,30-01-18 22:46,baba
55.670776,12.505101,31.7,6.5,8.42,64.08,101301.27,31,30-01-18 22:46,baba
55.670879,12.505355,28.3,6.1,8.42,64.07,101305.67,31,30-01-18 22:46,baba
55.670979,12.505177,28.4,6.3,8.43,64.07,101306.11,31,30-01-18 22:46,baba
55.670925,12.50546,25.3,6.2,8.43,63.99,101304.72,31,30-01-18 22:45,baba
55.670815,12.505398,23.7,5.8,8.44,63.94,101302.47,31,30-01-18 22:45,baba
55.670708,12.50504,28.5,6.3,8.44,63.96,101306.45,31,30-01-18 22:45,baba
55.670643,12.50497,30.4,6.5,8.43,63.97,101309.59,31,30-01-18 22:45,baba
55.670589,12.505207,26.1,6.1,8.44,63.96,101307.34,31,30-01-18 22:44,baba
55.670578,12.505222,25.1,5.8,8.44,63.98,101305.59,31,30-01-18 22:44,baba
55.670639,12.50531,26.7,5.9,8.45,63.92,101309.53,31,30-01-18 22:44,baba
55.670601,12.505128,27,6.1,8.45,63.91,101307.75,31,30-01-18 22:44,baba
55.670513,12.505189,26.3,6.2,8.46,63.9,101309.94,31,30-01-18 22:43,baba
55.670731,12.505012,27.4,6.2,8.47,63.83,101312.53,31,30-01-18 22:43,baba
55.670681,12.504907,25.2,6,8.49,63.75,101299.63,31,30-01-18 22:43,baba
55.67049,12.504901,22.7,5.8,8.49,63.74,101309.36,31,30-01-18 22:43,baba
55.670189,12.504558,24.2,5.6,8.5,63.73,101311.96,31,30-01-18 22:42,baba
55.670101,12.504732,25.2,5.8,8.51,63.71,101304.41,31,30-01-18 22:42,baba
55.670357,12.504792,24.2,5.8,8.52,63.69,101315.88,31,30-01-18 22:42,baba
55.670479,12.505222,28.2,6.1,8.52,63.71,101328.25,31,30-01-18 22:42,baba
55.670601,12.505322,26.5,6.2,8.53,63.7,101310.49,31,30-01-18 22:42,baba
55.670513,12.505438,27.1,6.3,8.57,63.58,101313.9,31,30-01-18 22:41,baba
55.670326,12.505447,28.7,6.1,8.58,63.46,101315.57,31,30-01-18 22:41,baba
55.670437,12.505482,30,5.8,8.6,63.38,101313.73,31,30-01-18 22:41,baba
55.670467,12.505306,25.9,5.8,8.62,63.36,101333.09,31,30-01-18 22:41,baba
55.670334,12.505366,27,6.6,8.62,63.33,101314.07,31,30-01-18 22:40,baba
55.670414,12.505358,29,6.6,8.61,63.35,101312.38,31,30-01-18 22:40,baba
55.670296,12.505402,28.7,6.1,8.61,63.36,101312.83,31,30-01-18 22:40,baba
55.670315,12.50525,27.3,5.7,8.6,63.37,101324.8,31,30-01-18 22:40,baba
55.670429,12.504924,28.9,5.7,8.59,63.37,101311.56,31,30-01-18 22:39,baba
55.670429,12.504936,29.6,6,8.59,63.36,101312.89,31,30-01-18 22:39,baba
55.670586,12.504952,29.9,6.3,8.6,63.36,101320.38,31,30-01-18 22:39,baba
55.670624,12.505,24.5,5.9,8.59,63.36,101313.34,31,30-01-18 22:39,baba
55.670692,12.50504,23,5.6,8.58,63.36,101319.11,31,30-01-18 22:38,baba
55.670643,12.505078,28.2,5.8,8.58,63.35,101319.55,31,30-01-18 22:38,baba
55.670601,12.504948,27.3,5.5,8.58,63.36,101311.62,31,30-01-18 22:38,baba
55.670628,12.504791,28.5,5.9,8.58,63.33,101321.77,31,30-01-18 22:38,baba
55.670692,12.504802,26.9,5.9,8.56,63.34,101312.14,31,30-01-18 22:37,baba
55.670742,12.504814,26.4,5.8,8.56,63.37,101322.31,31,30-01-18 22:37,baba
55.670937,12.504946,25.4,5.9,8.56,63.34,101328.08,31,30-01-18 22:37,baba
55.670879,12.504951,25.4,5.8,8.55,63.37,101323.23,31,30-01-18 22:37,baba
55.670837,12.504957,23.9,5.9,8.55,63.38,101323.69,31,30-01-18 22:36,baba
55.670792,12.505033,24.2,6.1,8.55,63.37,101320.58,31,30-01-18 22:36,baba
55.670715,12.505036,24.8,6.2,8.56,63.33,101317.47,31,30-01-18 22:36,baba
55.670933,12.505086,26.3,6.2,8.55,63.33,101323.67,31,30-01-18 22:36,baba
55.670952,12.505012,27.9,6,8.54,63.34,101331.22,31,30-01-18 22:35,baba
55.670757,12.504981,28,5.8,8.54,63.34,101323.72,31,30-01-18 22:35,baba
55.670845,12.505033,26.8,5.8,8.54,63.34,101329.02,31,30-01-18 22:35,baba
55.670654,12.505277,23.4,6.2,8.53,63.35,101337,31,30-01-18 22:35,baba
55.670681,12.505355,21.5,6.1,8.52,63.36,101327.79,31,30-01-18 22:35,baba
55.670715,12.505377,23.7,5.7,8.52,63.35,101320.3,31,30-01-18 22:34,baba
55.670708,12.505402,23,5.5,8.51,63.37,101330.06,31,30-01-18 22:34,baba
55.670547,12.505415,24.3,6.1,8.5,63.38,101325.66,31,30-01-18 22:34,baba
55.670578,12.505417,25.4,6,8.5,63.37,101332.28,31,30-01-18 22:34,baba
55.670643,12.505465,26.3,5.4,8.5,63.35,101321.67,31,30-01-18 22:33,baba
55.670662,12.505491,24.6,5.7,8.52,63.29,101323.84,31,30-01-18 22:33,baba
55.670715,12.505582,26.3,5.8,8.5,63.28,101334.93,31,30-01-18 22:33,baba
55.670731,12.505663,26,5.9,8.49,63.29,101338.96,31,30-01-18 22:33,baba
55.670723,12.505488,22.4,6,8.48,63.3,101338.16,31,30-01-18 22:32,baba
